0.16156,0.243642,-0.19245,41.3822
0.163262,0.24621,-0.187687,41.3822
0.18377,0.277137,-0.203774,39.7276
0.180812,0.272677,-0.193273,40.1452
0.16811,0.253521,-0.173107,41.3822
0.203566,0.306991,-0.201786,38.4651
0.212003,0.319715,-0.19426,38.0422
0.223655,0.337287,-0.196763,37.1955
0.235406,0.355007,-0.198631,36.3496
0.237154,0.357643,-0.191701,36.3496
0.243921,0.367849,-0.188652,35.9278
0.27116,0.408927,-0.200378,33.8403
0.283217,0.427111,-0.19966,33.0196
0.29015,0.437565,-0.194808,32.6132
0.30228,0.455858,-0.192926,31.809
0.352993,0.532337,-0.202269,28.3587
0.370643,0.558954,-0.200484,27.2777
0.398989,0.601702,-0.20313,25.5591
0.427473,0.644658,-0.204164,23.9464
0.461439,0.695881,-0.205972,22.1502
0.479382,0.72294,-0.199125,21.3077
0.540564,0.815207,-0.207912,18.5185
0.56405,0.850625,-0.199714,17.6136
0.614725,0.927046,-0.198997,15.7692
0.687343,1.03656,-0.20176,13.5175
0.787496,1.1876,-0.207518,11.0494
0.882427,1.33076,-0.206167,9.24801
0.988499,1.49072,-0.201536,7.68285
1.07819,1.62598,-0.187858,6.63947
1.11829,1.68646,-0.161795,6.24568
1.10856,1.67179,-0.12771,6.35472
1.10404,1.66497,-0.0947111,6.41026
1.11027,1.67436,-0.0626347,6.35472
1.11068,1.67499,-0.0300683,6.35472
1.10528,1.66684,0.00249325,6.41026
1.09959,1.65825,0.0347303,6.46649
1.09913,1.65757,0.0669707,6.46649
1.10943,1.67309,0.10019,6.35472
0.155826,0.263013,-0.208428,40.5604
0.157527,0.265885,-0.203447,40.5604
0.150582,0.254163,-0.187687,41.3822
0.139074,0.234739,-0.1672,42.5865
0.149215,0.251855,-0.172928,41.7879
0.177204,0.299097,-0.197837,39.3082
0.174345,0.294271,-0.187372,39.7276
0.17587,0.296845,-0.181805,39.7276
0.19099,0.322367,-0.189742,38.4651
0.220037,0.371394,-0.20988,35.9278
0.207883,0.35088,-0.190178,37.1955
0.228043,0.384906,-0.199859,35.5071
0.234351,0.395553,-0.196513,35.0877
0.245381,0.414171,-0.196597,34.2541
0.256472,0.432891,-0.19603,33.4287
0.277173,0.467831,-0.201765,31.809
0.28361,0.478697,-0.196253,31.4116
0.309363,0.522164,-0.203075,29.4756
0.315859,0.533129,-0.196231,29.0994
0.332089,0.560524,-0.194756,27.9943
0.353281,0.596293,-0.195005,26.5777
0.389345,0.657163,-0.201612,24.2604
0.415703,0.701653,-0.201182,22.7322
0.432214,0.729522,-0.194651,21.8653
0.458695,0.774217,-0.191279,20.5012
0.520242,0.878101,-0.199714,17.6136
0.571999,0.96546,-0.200758,15.5796
0.628928,1.06155,-0.200159,13.6752
0.685983,1.15785,-0.195989,12.0647
0.773451,1.30548,-0.195922,10.0411
0.891466,1.50468,-0.197058,7.97967
1.0046,1.69563,-0.189775,6.52343
1.05176,1.77524,-0.164983,6.03549
1.04281,1.76013,-0.130251,6.1393
1.02848,1.73594,-0.0956582,6.29986
1.03932,1.75424,-0.0635695,6.19217
1.02952,1.73769,-0.0302179,6.29986
1.02963,1.73789,0.00251818,6.29986
1.04477,1.76343,0.0357774,6.1393
1.03414,1.7455,0.0683168,6.24568
1.03854,1.75291,0.101685,6.19217
0.134612,0.255943,-0.197162,41.3822
0.151634,0.288307,-0.214444,39.7276
0.149303,0.283875,-0.203774,40.1452
0.146851,0.279214,-0.193324,40.5604
0.156306,0.297191,-0.198359,39.7276
0.161828,0.307689,-0.197837,39.3082
0.171464,0.32601,-0.201786,38.4651
0.177082,0.336692,-0.200451,38.0422
0.174418,0.331627,-0.189742,38.4651
0.184199,0.350224,-0.19239,37.6189
0.202501,0.385023,-0.202857,35.9278
0.212505,0.404043,-0.203938,35.0877
0.218296,0.415054,-0.200443,34.67
0.224089,0.426068,-0.196597,34.2541
0.234217,0.445325,-0.19603,33.4287
0.240029,0.456376,-0.191329,33.0196
0.250221,0.475754,-0.1896,32.2096
0.264861,0.50359,-0.190383,31.0174
0.297326,0.565318,-0.202269,28.3587
0.303273,0.576624,-0.194756,27.9943
0.318145,0.604901,-0.192297,26.9256
0.342058,0.650367,-0.193956,25.2281
0.361554,0.687436,-0.191601,23.9464
0.421931,0.802234,-0.208075,20.2402
0.437105,0.831084,-0.199595,19.4801
0.470531,0.894638,-0.197794,17.8347
0.513201,0.975768,-0.197236,15.9618
0.565165,1.07457,-0.196957,13.998
0.795608,1.51272,-0.192579,8.29286
0.926694,1.76196,-0.191692,6.41026
0.955859,1.81741,-0.164186,6.08708
0.970908,1.84602,-0.132792,5.93418
0.962483,1.83,-0.0980259,6.03549
0.963096,1.83117,-0.0645044,6.03549
0.968111,1.8407,-0.0311154,5.98453
0.963563,1.83206,0.00258051,6.03549
0.963417,1.83178,0.0361265,6.03549
0.958366,1.82218,0.0693264,6.08708
0.962366,1.82978,0.103181,6.03549
0.149242,0.322417,-0.242228,38.0422
0.140345,0.303197,-0.219942,39.3082
0.131187,0.283413,-0.198412,40.5604
0.154011,0.332719,-0.224674,38.0422
0.13382,0.289099,-0.188187,40.5604
0.138734,0.299716,-0.187945,40.1452
0.143679,0.310399,-0.187372,39.7276
0.159801,0.345229,-0.200451,38.0422
0.16864,0.364323,-0.203295,37.1955
0.166224,0.359104,-0.19239,37.6189
0.171319,0.370111,-0.190178,37.1955
0.191768,0.414288,-0.203938,35.0877
0.193131,0.417233,-0.196513,35.0877
0.202221,0.436871,-0.196597,34.2541
0.215275,0.465072,-0.19966,33.0196
0.224483,0.484964,-0.198286,32.2096
0.241649,0.522049,-0.202905,30.6266
0.242998,0.524965,-0.193556,30.6266
0.268312,0.579651,-0.202269,28.3587
0.285752,0.617329,-0.203348,26.9256
0.279012,0.602767,-0.18688,27.6339
0.320863,0.693181,-0.201612,24.2604
0.338507,0.731298,-0.198787,23.0295
0.352098,0.76066,-0.192413,22.1502
0.406777,0.878786,-0.205833,18.7535
0.43286,0.935134,-0.201634,17.3958
0.483796,1.04517,-0.206041,15.028
0.518306,1.11973,-0.200159,13.6752
0.59858,1.29315,-0.207518,11.0494
0.670737,1.44904,-0.206167,9.24801
0.776409,1.67733,-0.208254,7.26605
0.873895,1.88793,-0.200318,5.93418
0.891893,1.92681,-0.169765,5.73873
0.888739,1.92,-0.134699,5.78672
0.889539,1.92173,-0.100394,5.78672
0.890106,1.92295,-0.0660624,5.78672
0.890439,1.92367,-0.0317138,5.78672
0.890538,1.92389,0.00264285,5.78672
0.890403,1.92359,0.0369991,5.78672
0.885836,1.91373,0.0710091,5.83528
0.876845,1.8943,0.104178,5.93418
0.123461,0.306569,-0.225328,39.3082
0.109208,0.271177,-0.19245,41.3822
0.107205,0.266205,-0.182324,41.7879
0.124221,0.308456,-0.203774,39.7276
0.112572,0.279532,-0.178014,41.3822
0.120129,0.298296,-0.182999,40.5604
0.127773,0.317278,-0.187372,39.7276
0.15533,0.385705,-0.219098,36.3496
0.159969,0.397224,-0.216848,35.9278
0.147822,0.367062,-0.19239,37.6189
0.165896,0.411941,-0.207083,35.5071
0.153484,0.381122,-0.183544,37.1955
0.17175,0.426479,-0.196513,35.0877
0.183293,0.45514,-0.200378,33.8403
0.181001,0.449449,-0.18877,34.2541
0.196129,0.487015,-0.194808,32.6132
0.200806,0.498627,-0.1896,32.2096
0.209012,0.519005,-0.18721,31.4116
0.227925,0.565968,-0.193212,29.4756
0.254118,0.63101,-0.203348,26.9256
0.255316,0.633984,-0.192297,26.9256
0.278118,0.690605,-0.196508,24.9013
0.286525,0.71148,-0.189206,24.2604
0.313119,0.777517,-0.192413,22.1502
0.354437,0.880115,-0.201674,19.2342
0.404497,1.00442,-0.193713,16.3559
0.449865,1.11708,-0.195355,14.1632
0.491652,1.22084,-0.191666,12.4778
0.55573,1.37995,-0.192081,10.3627
0.638487,1.58545,-0.192579,8.29286
0.765996,1.90207,-0.197442,6.08708
0.808051,2.0065,-0.172953,5.55239
0.805264,1.99958,-0.13724,5.59815
0.805989,2.00138,-0.102288,5.59815
0.799035,1.98411,-0.0666857,5.69131
0.806804,2.0034,-0.0323122,5.59815
0.795687,1.9758,0.00265531,5.73873
0.799302,1.98477,0.0373481,5.69131
0.798971,1.98395,0.0720187,5.69131
0.790968,1.96408,0.105673,5.78672
0.102386,0.296808,-0.214062,40.1452
0.0926087,0.268464,-0.186951,41.7879
0.104594,0.30321,-0.203774,40.1452
0.11956,0.346593,-0.224674,38.0422
0.103885,0.301154,-0.188187,40.5604
0.119037,0.345078,-0.207729,38.4651
0.120119,0.348215,-0.201786,38.4651
0.128007,0.371082,-0.198778,37.6189
0.123176,0.357075,-0.183645,38.4651
0.138907,0.402679,-0.198631,36.3496
0.146931,0.425938,-0.192582,35.5071
0.160005,0.463839,-0.200378,33.8403
0.16712,0.484465,-0.19966,33.0196
0.17121,0.496323,-0.194808,32.6132
0.175293,0.508158,-0.1896,32.2096
0.185549,0.53789,-0.190383,31.0174
0.195858,0.567773,-0.190194,29.8556
0.218708,0.634014,-0.200484,27.2777
0.216599,0.627902,-0.18688,27.6339
0.236477,0.685524,-0.191404,25.5591
0.246955,0.715901,-0.186811,24.5787
0.270159,0.783165,-0.190176,22.4391
0.293456,0.850703,-0.191279,20.5012
0.320031,0.927741,-0.192033,18.5185
0.346684,1.00501,-0.190191,16.7623
0.370176,1.07311,-0.184146,15.3929
0.413052,1.1974,-0.18446,13.2091
0.45925,1.33132,-0.181836,11.2921
0.524961,1.52181,-0.181383,9.15503
0.632968,1.83492,-0.186899,6.6986
0.747645,2.16735,-0.183314,5.0035
